psu_hh_idcode,subjective_poverty_1,subjective_poverty_2,subjective_poverty_3,subjective_poverty_4,subjective_poverty_5,subjective_poverty_6,subjective_poverty_7,subjective_poverty_8,subjective_poverty_9,subjective_poverty_10
1_7_1,0.03500023495204177,0.08094186835425285,0.16276591300458457,0.23806264069321587,0.21736125996295966,0.1356339387454973,0.08285431370020652,0.03813594326111758,0.007872544922448113,0.0013713424036755934
1_8_1,0.03732391652374069,0.08009081802649107,0.18115204499724946,0.2372267748746252,0.21278315603770356,0.12928503925255017,0.07682248942937026,0.036186944036712264,0.007787816512822799,0.0013410003087348185
1_10_1,0.01867069235905165,0.038076623734272494,0.08215833730717527,0.1509185602474635,0.20693368522066627,0.20868052152139158,0.1747666213586485,0.10546784873092915,0.012468987573383005,0.00185812194701852
2_3_1,0.02870205215863586,0.06552598949880908,0.14085160357108442,0.20030006866992586,0.21586811651501714,0.17828583562996553,0.10650116567553182,0.05284845915633385,0.009579020031929083,0.0015376890927674362
3_1_1,0.04045509983615269,0.09124266815472479,0.18569851679389202,0.22647873966305468,0.20434562174240914,0.1337025428754307,0.07362419556487233,0.03526342064713606,0.007842670678568779,0.001346524043758922
5_4_1,0.015560621182668863,0.032224741535266464,0.06480437604224419,0.12599095742156277,0.19774909241668198,0.23368061420563965,0.19353100123174194,0.12152372221317768,0.013046897666333554,0.0018879760846829037
7_8_2,0.016160835016860435,0.03239463282790345,0.06512336840138078,0.12397637905763115,0.1967138591251119,0.23074611594813849,0.19381742791069892,0.12582694158911611,0.013318422798560079,0.0019220173245986698
7_9_2,0.04333293357825485,0.09885489232229798,0.19648545260200712,0.2350242685792896,0.2032890005047512,0.1194972166506764,0.0649058277680681,0.03022668641363803,0.007116823299719021,0.0012668982812977412
9_1_1,0.03916221493607896,0.08728683410691164,0.1828491486834423,0.23787834780111974,0.21040477777079636,0.12617879344117083,0.07356218824618004,0.03384572077352725,0.007510718835178517,0.0013212554055942564
9_3_1,0.02765653687577379,0.06581189127379983,0.12997950415821044,0.18993696558580295,0.21993736182642962,0.19136952808412877,0.11056881956158743,0.053600941037576656,0.009576116619997205,0.0015623349766931513
10_6_2,0.04630037306155581,0.10385178048677424,0.20875211829632842,0.2293302583841477,0.19846866578778335,0.11616752742670888,0.06060557761594188,0.028342165385881257,0.006938290091981766,0.00124324346289666
12_7_1,0.04462526051190794,0.10072421313319851,0.19725682746422765,0.23319529083988158,0.2017796299015326,0.11936038521518393,0.06463021964215358,0.03003033374202919,0.007125310786832022,0.0012725287630530348
13_3_2,0.029506261772336458,0.05921855214697867,0.14863193842890537,0.23345704007971663,0.2174104023207596,0.14098250228499448,0.10443661867302441,0.0554043866505987,0.00944441488853837,0.001507882754147139
15_4_1,0.0426522020032018,0.09495130075529025,0.19882958106079476,0.2405619598204399,0.2051883457161809,0.11593152670662048,0.06438221299946759,0.02928113832427113,0.006972614523892016,0.0012491180898411805
15_8_1,0.028436195115858806,0.06276359932044229,0.1399523805556326,0.2105433338073166,0.21276141316731773,0.1662122973050441,0.11021924544728755,0.057677010747930794,0.00988196673298832,0.0015525578001810735
15_9_2,0.04051864399585827,0.09041157287013184,0.1902385295702164,0.2365294652391787,0.20743124670355653,0.12435435832851266,0.06959266054126445,0.03225245428698808,0.007376747186940337,0.0012943212773528312
15_11_2,0.05155247390801616,0.11546364613831506,0.21122662301167483,0.23247005703893933,0.19107238125829504,0.10810431945537413,0.05590986498566951,0.026290391224383182,0.006693979126161122,0.0012162638531717433
16_7_1,0.026060968720442217,0.05669801126699149,0.12384682218421514,0.1915884079733543,0.21694641487124572,0.18458865121594967,0.12331321099441146,0.0648967324153257,0.010423921372521128,0.0016368589855431696
16_8_1,0.040205437253036116,0.09048004483718684,0.1818565366608512,0.21553715363998163,0.20838804295811433,0.14168871185750972,0.07660260980786585,0.035925584836271486,0.007933414658046738,0.0013824634911360379
16_9_1,0.030782423182218886,0.07286920101279173,0.14186709788606058,0.2127104108449829,0.22180721509411097,0.16584585686856446,0.09818104186247814,0.04570479512273034,0.008751732984878111,0.0014802251411837402
17_3_1,0.02709589074999525,0.06278392968877011,0.13359431131029373,0.21756720157064444,0.2257682613197095,0.1666276033949034,0.10617702166274826,0.04988250175154944,0.009013127464160452,0.0014901510872256795
17_6_1,0.03800383101533223,0.08464486342300111,0.1806525136361992,0.22378753127455026,0.20893617741567222,0.13820832415763065,0.07830842068058988,0.03798518394645588,0.008095692591576881,0.0013774618589915471
18_2_1,0.04223373496219727,0.0956543202131849,0.19755227851730467,0.2368383131546255,0.20388249070754896,0.1204836453128304,0.06511983912099788,0.02987409390822076,0.007103697858444211,0.0012575862446455154
18_8_1,0.043646612680160936,0.09912554875274157,0.2000005242667825,0.2369623539718494,0.20187572003275792,0.11733380558987962,0.06332146384874701,0.029455973598878617,0.007028296764910188,0.0012497004932922559
19_3_1,0.043745255576084566,0.10069631043072436,0.18829490531420845,0.2172940437610045,0.20466670758244493,0.13402075361952323,0.06952126052164985,0.03286611281319937,0.007556131997211209,0.0013385183839495572
20_3_1,0.04084594477325422,0.09395752825051971,0.18919801720851417,0.2457046812020114,0.2083036163761698,0.11750810330946256,0.06638902177766448,0.02986288350764816,0.006978061154328054,0.0012521424404275197
21_1_2,0.03772632034423643,0.08511278486683983,0.17835112697122704,0.2292303114349209,0.2130923102245056,0.13582967893830847,0.07652838178876462,0.03506917823010281,0.007714496214349378,0.0013454109867447714
21_2_1,0.057856532933251235,0.12417695470085945,0.2520072447811749,0.2297382776807408,0.176843921878399,0.08999273720520737,0.04283098004416108,0.019767108361763888,0.005721612176674317,0.0010646302377679627
21_5_1,0.01604411874741213,0.03265907009116985,0.06675107166492322,0.13018110163458702,0.19764095579999058,0.22574719951756128,0.19303562505555277,0.12290843850706094,0.013134110302777726,0.0018983086789645179
24_6_1,0.04170025142929337,0.0929560031778321,0.19814543426792539,0.24129333159903038,0.20381949829081264,0.11802117985042056,0.0655948631411359,0.030104361392051766,0.007110539515658011,0.0012545373358399605
24_7_1,0.060637617658452284,0.13279024843317147,0.2561767102041927,0.22353894081828057,0.17254398313652544,0.08836325574767931,0.040366661178886765,0.018945821982670356,0.005590823625543554,0.0010459372145975917
25_7_5,0.03348399951472606,0.08017835323162763,0.15862678890269757,0.2439994897027963,0.22263048465737725,0.13489267575979702,0.08167141961185131,0.03563289661492157,0.007545931800381312,0.0013379602038237931
26_1_2,0.04341787024487737,0.09901515836174814,0.19696749235920827,0.2354237598097259,0.20318792265076224,0.11898275373172407,0.06461624868240076,0.030034630465661006,0.007090456184007499,0.0012637075098844265
26_2_1,0.04160501161317559,0.09311483856446484,0.19713184386203586,0.2394688329603833,0.2042621653956766,0.11970110690531158,0.06598860113661889,0.030318870382024746,0.007148766004755614,0.0012599631755529045
26_3_2,0.043082273588929035,0.09850929032564361,0.19530017727322538,0.23265738063366684,0.20388660252226679,0.1223578201437967,0.06543264721660937,0.03033861244875845,0.007162770607303888,0.001272425239799787
26_7_1,0.039945653875448926,0.08954633262786518,0.18955273618526966,0.2349104494536717,0.2079713183762903,0.12694078105798956,0.0701496656372635,0.03228539048240267,0.007401935467812788,0.001295736835985856
28_8_1,0.03548694842328056,0.0789655248542014,0.17126062151085125,0.23769187573900719,0.21581909319760945,0.13379307010253866,0.08069399036888793,0.037093208101536386,0.00783969947549683,0.0013559682265904065
29_1_1,0.04186582857357813,0.09369876694018317,0.19712531692011,0.23894350762145106,0.20430034667844615,0.11965954311877645,0.0657902434700586,0.030220012418369906,0.007136222535539915,0.001260211723486509
29_2_1,0.04770541723524262,0.10601140296136112,0.2160059143528426,0.2304140131616915,0.19519196365445876,0.11186841435746725,0.05769948525754265,0.02710480589452163,0.006781475246946504,0.0012171078779255
30_1_1,0.04218982206643204,0.09443877498489626,0.19690928464792748,0.23763678919737694,0.204066765436192,0.1201053370816393,0.06584498701291869,0.030382411164580857,0.007161085287493254,0.001264743120543066
30_4_1,0.03700920072670465,0.08280402458026988,0.1725924070263848,0.24010168965384623,0.21389232216946855,0.12899850612120362,0.07868364772898481,0.03680664065860661,0.007759583942208942,0.0013519773923219944
31_2_1,0.04770541723524262,0.10601140296136112,0.2160059143528426,0.2304140131616915,0.19519196365445876,0.11186841435746725,0.05769948525754265,0.02710480589452163,0.006781475246946504,0.0012171078779255
31_3_1,0.0399032021807342,0.09177445535569041,0.18496574277255456,0.24570178188326916,0.20962965089873997,0.11975285149980823,0.06880911898184085,0.03107399346846724,0.007118947811095842,0.0012702551477994765
32_3_1,0.026546535039547608,0.06134159705023726,0.12803162264946308,0.19483860732952432,0.21849734341862692,0.18645911451034328,0.11559620833044994,0.05726655695695842,0.009843592868158228,0.001578821846690838
32_7_1,0.051048941563722854,0.11045452374358415,0.22761949091477396,0.2210086735939566,0.19129034535637007,0.11100809255966043,0.05459317090164623,0.025169444878451113,0.0066048790046236905,0.0012024374832109116
32_9_1,0.02621761334836109,0.06073218792644311,0.12535919627208206,0.18922786319003562,0.2185717184351809,0.19238614177565888,0.11729140206663252,0.05865337948799077,0.009967888672084885,0.0015926088255302196
33_5_1,0.03512520898713164,0.08019623930393943,0.15913664595114746,0.2103066697148117,0.21598765606993642,0.1573143479049155,0.08908363698005568,0.04279350861378301,0.008594291367687069,0.001461795106591918
33_8_1,0.0402918204469027,0.09419100871366909,0.17748509535427717,0.21970103901657204,0.2091831837887709,0.1398281577712374,0.07479608659232086,0.0353572045140536,0.007801609076071242,0.0013647947261250263
36_1_1,0.04049548179661634,0.09463320540775762,0.17841403548589505,0.22024530137236806,0.20889918510990532,0.13899523006317133,0.07421055085184569,0.03498774416348485,0.007759876886155987,0.0013593888627997936
36_6_1,0.03697933989061117,0.08891767418535135,0.16503762648998255,0.20895258780890041,0.2142601789745169,0.1562961867143553,0.08227888681174816,0.03775970463658783,0.00810694173057737,0.0014108727573689576
38_7_1,0.03198310250544386,0.07199460411999874,0.15697121763610075,0.22219347697901184,0.2174955059735881,0.15302698023074823,0.0921225149659958,0.04412304732614444,0.008650066042739803,0.0014394842202284448
38_8_1,0.03675193542403258,0.082809803225151,0.17514898614986893,0.21934265882684276,0.21074743214183203,0.14493792764006744,0.0813496694566667,0.03925522197594425,0.008258516944130968,0.0013978482154631295
